Day,Flow
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,1550
291,10600
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,10600
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,10600
291,2300
291,2300
291,2300
291,2300
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,4180
291,4180
291,4180
291,4180
291,10600
291,4180
291,4180
291,4180
291,4180
291,4180
291,4180
291,4180
291,4180
291,4180
291,4180
291,4180
291,4180
291,4180
291,4180
291,4180
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,4180
291,2300
291,4180
291,4180
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,10600
291,4930
291,4930
291,4930
291,4180
291,4180
291,4180
291,4180
291,4180
291,4180
291,4180
291,4180
291,4180
291,4180
291,4180
291,4180
291,4180
291,4180
291,4180
291,4180
291,4180
291,4930
291,4930
291,4930
291,4930
291,4930
291,4930
291,4930
291,4930
291,4930
291,4930
291,4930
291,4930
291,4180
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,4930
291,4930
291,4930
291,4930
291,4930
291,4930
291,2300
291,4930
291,4930
291,4930
291,4930
291,4930
291,4930
291,4930
291,4930
291,4930
291,4930
291,4930
291,4930
291,2300
291,4930
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
291,2300
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,2810
292,15200
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,15200
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,15200
292,2810
292,2810
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,15200
292,2810
292,15200
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,15200
292,2810
292,2810
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,2810
292,15200
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,15200
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,2810
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,2810
292,2810
292,2810
292,931
292,931
292,931
292,931
292,931
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,10600
292,10600
292,10600
292,10600
292,10600
292,931
292,10600
292,931
292,931
292,10600
292,2810
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,931
292,931
292,931
292,931
292,931
292,931
292,931
292,931
292,931
292,931
292,10600
292,10600
292,10600
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,10600
292,2810
292,2810
292,10600
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,10600
292,10600
292,9070
292,9070
292,9070
292,9070
292,9070
292,9070
292,9070
292,9070
292,9070
292,9070
292,9070
292,9070
292,9070
292,9070
292,9070
292,9070
292,9070
292,10600
292,10600
292,10600
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,9070
292,9070
292,9070
292,9070
292,2810
292,2810
292,2810
292,6150
292,6150
292,6150
292,6150
292,6150
292,6150
292,6150
292,6150
292,6150
292,6150
292,6150
292,6150
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,9070
292,9070
292,9070
292,9070
292,9070
292,9070
292,9070
292,9070
292,9070
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,10600
292,2810
292,2810
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,3450
292,2810
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,3450
292,15200
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,2810
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,15200
292,15200
292,15200
292,3640
292,3640
292,3640
292,3640
292,3640
292,3640
292,3640
292,3640
292,3640
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3640
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,15200
292,3640
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,10600
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3640
292,3450
292,3640
292,2810
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,2810
292,3450
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,3450
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,2810
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3640
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3640
292,3640
292,3640
292,3640
292,3640
292,3640
292,3640
292,3640
292,3640
292,3640
292,3640
292,3640
292,3450
292,3640
292,3640
292,3640
292,3640
292,3640
292,3640
292,3640
292,3640
292,3640
292,3640
292,3640
292,3640
292,3640
292,3640
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
292,3450
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,1270
293,10300
293,8390
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,8390
293,8390
293,8390
293,8390
293,8390
293,8390
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,8390
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,8390
293,8390
293,2790
293,2790
293,2790
293,2790
293,2790
293,2790
293,2790
293,2790
293,2790
293,2790
293,2790
293,2790
293,2790
293,2790
293,2790
293,2790
293,2790
293,2790
293,2790
293,2790
293,8390
293,8390
293,8390
293,8390
293,8390
293,8390
293,8390
293,8390
293,8390
293,8390
293,8390
293,8390
293,8390
293,8390
293,8390
293,8390
293,8390
293,8390
293,8390
293,8390
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10000
293,10300
293,10000
293,10000
293,10000
293,10000
293,10000
293,10000
293,10000
293,10000
293,10000
293,10000
293,10000
293,10000
293,10000
293,10000
293,10000
293,10000
293,10000
293,10000
293,10300
293,10300
293,10000
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
293,10300
294,3500
294,11600
294,11600
294,11600
294,11600
294,11600
294,11600
294,3500
294,3500
294,3500
294,3500
294,3500
294,3500
294,3500
294,3500
294,3500
294,3500
294,3500
294,3500
294,3500
294,3500
294,3500
294,3500
294,3500
294,3500
294,3500
294,3500
294,3500
294,3500
294,3500
294,3500
294,11600
294,3500
294,3500
294,11600
294,11600
294,3500
294,3500
294,3500
294,3500
294,3500
294,3500
294,3500
294,3500
294,3500
294,3500
294,11600
294,3500
294,3500
294,3500
294,3500
294,3500
294,3500
294,11600
294,11600
294,11600
294,11600
294,11600
294,11600
294,11600
294,11600
294,11600
294,11600
294,11600
294,11600
294,11600
294,11600
294,11600
294,11600
294,11600
294,3500
294,956
294,3500
294,7730
294,7730
294,956
294,24200
294,24200
294,24200
294,7730
294,24200
294,24200
294,24200
294,24200
294,24200
294,24200
294,24200
294,24200
294,24200
294,7730
294,7730
294,7730
294,7730
294,7730
294,7730
294,7730
294,7730
294,7730
294,7730
294,7730
294,7730
294,7730
294,7730
294,7730
294,7730
294,7730
294,24200
294,24200
294,24200
294,11600
294,11600
294,11600
294,11600
294,11600
294,11600
294,11600
294,3500
294,3500
294,3500
294,3500
294,3500
294,3500
294,3500
294,3500
294,11600
294,11600
294,11600
294,24200
294,24200
294,24200
294,24200
294,24200
294,956
294,3500
294,3500
294,3500
294,3500
294,3500
294,3500
294,11600
294,11600
294,11600
294,3500
294,956
294,956
294,956
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,9710
294,9710
294,9710
294,9710
294,9710
294,9710
294,9710
294,9710
294,9710
294,9710
294,9710
294,9710
294,9710
294,9710
294,9710
294,9710
294,9710
294,9710
294,9710
294,9710
294,9710
294,9710
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,1900
294,9710
294,1900
294,1900
294,1900
294,9710
294,9710
294,9710
294,9710
294,9710
294,9710
294,1900
294,9710
294,9710
294,9710
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,9710
294,9710
294,9710
294,9710
294,9710
294,9710
294,9710
294,9710
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,956
294,1900
294,1900
294,1900
294,1900
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
294,7980
